timestamp,ip,method,url,status,size,threat_severity,prediction,probability_score,threat_type,details,country,city,latitude,longitude
21/May/2026:17:35:18 +0000,82.102.23.45,GET,/static/../../etc/passwd,400,1162,High,Anomaly,0.4683,DDoS Attempt / Flooding,IP requested 88 resources in 10 seconds.,Russia,Moscow,55.75,37.61
21/May/2026:17:35:28 +0000,203.0.113.88,GET,/favicon.ico,304,1133,High,Anomaly,0.4484,DDoS Attempt / Flooding,IP requested 320 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:35:38 +0000,122.164.48.9,GET,/css/styles.css,404,1223,High,Anomaly,0.4617,DDoS Attempt / Flooding,IP requested 336 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:17:35:48 +0000,192.168.1.15,GET,/products/items,200,7218,High,Anomaly,0.4409,DDoS Attempt / Flooding,IP requested 299 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:17:35:58 +0000,122.164.48.9,GET,/about.html,304,800,High,Anomaly,0.4603,DDoS Attempt / Flooding,IP requested 337 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:17:36:08 +0000,81.108.20.11,GET,/favicon.ico,200,16399,High,Anomaly,0.4635,DDoS Attempt / Flooding,IP requested 319 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:36:18 +0000,192.168.1.15,PUT,/blog/posts,304,156,High,Anomaly,0.484,DDoS Attempt / Flooding,IP requested 300 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:17:36:28 +0000,103.22.200.41,GET,/api/v1/status,200,21192,High,Anomaly,0.4752,DDoS Attempt / Flooding,IP requested 73 resources in 10 seconds.,North Korea,Pyongyang,39.03,125.76
21/May/2026:17:36:38 +0000,81.108.20.11,GET,/images/logo.png,200,24509,High,Anomaly,0.5051,DDoS Attempt / Flooding,IP requested 320 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:36:48 +0000,81.108.20.11,GET,/index.html,200,18586,High,Anomaly,0.4564,DDoS Attempt / Flooding,IP requested 321 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:36:58 +0000,10.0.0.4,GET,/about.html,200,17660,High,Anomaly,0.4477,DDoS Attempt / Flooding,IP requested 304 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:17:37:08 +0000,192.168.1.15,GET,/index.html,200,3428,High,Anomaly,0.4539,DDoS Attempt / Flooding,IP requested 301 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:17:37:18 +0000,103.22.200.41,GET,/files/download?file=..%2f..%2f..%2fwindows%2fwin.ini,400,291,High,Anomaly,0.548,DDoS Attempt / Flooding,IP requested 74 resources in 10 seconds.,North Korea,Pyongyang,39.03,125.76
21/May/2026:17:37:28 +0000,103.22.200.41,GET,/files/download?file=..%2f..%2f..%2fwindows%2fwin.ini,400,954,High,Anomaly,0.548,DDoS Attempt / Flooding,IP requested 75 resources in 10 seconds.,North Korea,Pyongyang,39.03,125.76
21/May/2026:17:37:38 +0000,198.51.100.12,GET,/phpmyadmin/index.php,404,106,High,Anomaly,0.4957,DDoS Attempt / Flooding,IP requested 82 resources in 10 seconds.,China,Beijing,39.9,116.4
21/May/2026:17:37:48 +0000,203.0.113.88,PUT,/api/v1/metrics,404,1158,High,Anomaly,0.4889,DDoS Attempt / Flooding,IP requested 321 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:37:58 +0000,198.51.100.12,POST,/js/main.js,404,1500,High,Anomaly,0.4507,DDoS Attempt / Flooding,IP requested 83 resources in 10 seconds.,China,Beijing,39.9,116.4
21/May/2026:17:38:08 +0000,203.0.113.88,POST,/js/main.js,304,573,High,Anomaly,0.4621,DDoS Attempt / Flooding,IP requested 322 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:38:18 +0000,81.108.20.11,GET,/css/styles.css,200,5485,High,Anomaly,0.4564,DDoS Attempt / Flooding,IP requested 322 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:38:28 +0000,122.164.48.9,GET,/blog/posts,200,9756,High,Anomaly,0.477,DDoS Attempt / Flooding,IP requested 338 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:17:38:38 +0000,10.0.0.4,POST,/api/v1/status,404,1369,High,Anomaly,0.5006,DDoS Attempt / Flooding,IP requested 305 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:17:38:48 +0000,122.164.48.9,GET,/images/logo.png,200,1165,High,Anomaly,0.4729,DDoS Attempt / Flooding,IP requested 339 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:17:38:58 +0000,198.51.100.12,GET,/api/ping?host=127.0.0.1;%20whoami,500,845,High,Anomaly,0.4916,DDoS Attempt / Flooding,IP requested 84 resources in 10 seconds.,China,Beijing,39.9,116.4
21/May/2026:17:39:08 +0000,203.0.113.88,GET,/contact.html,200,18578,High,Anomaly,0.4848,DDoS Attempt / Flooding,IP requested 323 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:39:18 +0000,203.0.113.88,GET,/js/main.js,200,21821,High,Anomaly,0.4596,DDoS Attempt / Flooding,IP requested 324 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:39:28 +0000,122.164.48.9,PUT,/index.html,404,1421,High,Anomaly,0.4764,DDoS Attempt / Flooding,IP requested 340 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:17:39:38 +0000,198.51.100.12,GET,/wp-login.php,404,1497,High,Anomaly,0.4766,DDoS Attempt / Flooding,IP requested 85 resources in 10 seconds.,China,Beijing,39.9,116.4
21/May/2026:17:39:48 +0000,122.164.48.9,PUT,/products/items,200,23285,High,Anomaly,0.4682,DDoS Attempt / Flooding,IP requested 341 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:17:39:58 +0000,91.220.43.12,GET,/admin,401,1149,High,Anomaly,0.4158,DDoS Attempt / Flooding,IP requested 73 resources in 10 seconds.,Ukraine,Kyiv,50.45,30.52
21/May/2026:17:40:08 +0000,91.220.43.12,GET,/api/v1/metrics,200,21841,High,Anomaly,0.4562,DDoS Attempt / Flooding,IP requested 74 resources in 10 seconds.,Ukraine,Kyiv,50.45,30.52
21/May/2026:17:40:18 +0000,122.164.48.9,GET,/images/logo.png,200,23831,High,Anomaly,0.4871,DDoS Attempt / Flooding,IP requested 342 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:17:40:28 +0000,89.248.167.15,GET,/wp-login.php,404,1079,High,Anomaly,0.4363,DDoS Attempt / Flooding,IP requested 90 resources in 10 seconds.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:17:40:38 +0000,89.248.167.15,POST,/favicon.ico,200,21252,High,Anomaly,0.437,DDoS Attempt / Flooding,IP requested 91 resources in 10 seconds.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:17:40:48 +0000,81.108.20.11,POST,/index.html,304,965,High,Anomaly,0.477,DDoS Attempt / Flooding,IP requested 323 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:40:58 +0000,203.0.113.88,GET,/js/main.js,304,910,High,Anomaly,0.4509,DDoS Attempt / Flooding,IP requested 325 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:41:08 +0000,192.168.1.15,GET,/api/v1/status,200,17562,High,Anomaly,0.4895,DDoS Attempt / Flooding,IP requested 302 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:17:41:18 +0000,203.0.113.88,GET,/index.html,404,922,High,Anomaly,0.4724,DDoS Attempt / Flooding,IP requested 326 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:41:28 +0000,122.164.48.9,POST,/css/styles.css,200,17620,High,Anomaly,0.4766,DDoS Attempt / Flooding,IP requested 343 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:17:41:38 +0000,122.164.48.9,POST,/products/items,200,21753,High,Anomaly,0.4796,DDoS Attempt / Flooding,IP requested 344 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:17:41:48 +0000,81.108.20.11,GET,/css/styles.css,200,3962,High,Anomaly,0.4537,DDoS Attempt / Flooding,IP requested 324 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:41:58 +0000,203.0.113.88,GET,/favicon.ico,200,20416,High,Anomaly,0.4467,DDoS Attempt / Flooding,IP requested 327 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:42:08 +0000,203.0.113.88,GET,/contact.html,200,12438,High,Anomaly,0.4821,DDoS Attempt / Flooding,IP requested 328 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:42:18 +0000,203.0.113.88,GET,/contact.html,200,9793,High,Anomaly,0.4745,DDoS Attempt / Flooding,IP requested 329 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:42:28 +0000,198.51.100.12,GET,/files/download?file=..%2f..%2f..%2fwindows%2fwin.ini,400,1320,High,Anomaly,0.5928,DDoS Attempt / Flooding,IP requested 86 resources in 10 seconds.,China,Beijing,39.9,116.4
21/May/2026:17:42:38 +0000,203.0.113.88,PUT,/index.html,200,12543,High,Anomaly,0.4692,DDoS Attempt / Flooding,IP requested 330 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:42:48 +0000,192.168.1.15,GET,/contact.html,404,393,High,Anomaly,0.4764,DDoS Attempt / Flooding,IP requested 303 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:17:42:58 +0000,203.0.113.88,PUT,/images/logo.png,404,710,High,Anomaly,0.4859,DDoS Attempt / Flooding,IP requested 331 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:43:08 +0000,10.0.0.4,GET,/index.html,200,18196,High,Anomaly,0.4442,DDoS Attempt / Flooding,IP requested 306 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:17:43:18 +0000,81.108.20.11,PUT,/js/main.js,304,664,High,Anomaly,0.4614,DDoS Attempt / Flooding,IP requested 325 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:43:28 +0000,122.164.48.9,POST,/about.html,200,7368,High,Anomaly,0.4878,DDoS Attempt / Flooding,IP requested 345 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:17:43:38 +0000,82.102.23.45,GET,/api/ping?host=127.0.0.1;%20whoami,500,101,High,Anomaly,0.5039,DDoS Attempt / Flooding,IP requested 89 resources in 10 seconds.,Russia,Moscow,55.75,37.61
21/May/2026:17:43:48 +0000,122.164.48.9,PUT,/favicon.ico,200,8425,High,Anomaly,0.4596,DDoS Attempt / Flooding,IP requested 346 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:17:43:58 +0000,185.220.101.5,GET,/api/ping?host=127.0.0.1;%20whoami,500,900,High,Anomaly,0.4898,DDoS Attempt / Flooding,IP requested 66 resources in 10 seconds.,United States,Washington,47.75,-120.74
21/May/2026:17:44:08 +0000,122.164.48.9,POST,/api/v1/metrics,200,15287,High,Anomaly,0.501,DDoS Attempt / Flooding,IP requested 347 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:17:44:18 +0000,192.168.1.15,PUT,/api/v1/status,200,16278,High,Anomaly,0.4931,DDoS Attempt / Flooding,IP requested 304 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:17:44:28 +0000,81.108.20.11,GET,/about.html,304,554,High,Anomaly,0.4659,DDoS Attempt / Flooding,IP requested 326 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:44:38 +0000,192.168.1.15,GET,/contact.html,200,6595,High,Anomaly,0.4997,DDoS Attempt / Flooding,IP requested 305 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:17:44:48 +0000,203.0.113.88,PUT,/products/items,200,12524,High,Anomaly,0.4536,DDoS Attempt / Flooding,IP requested 332 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:44:58 +0000,185.220.101.5,GET,/cgi-bin/test.sh?cmd=cat%20/etc/hosts,500,877,High,Anomaly,0.5146,DDoS Attempt / Flooding,IP requested 67 resources in 10 seconds.,United States,Washington,47.75,-120.74
21/May/2026:17:45:08 +0000,192.168.1.15,GET,/api/v1/status,404,503,High,Anomaly,0.4619,DDoS Attempt / Flooding,IP requested 306 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:17:45:18 +0000,192.168.1.15,GET,/products/items,200,2872,High,Anomaly,0.4449,DDoS Attempt / Flooding,IP requested 307 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:17:45:28 +0000,81.108.20.11,GET,/index.html,200,14644,High,Anomaly,0.4521,DDoS Attempt / Flooding,IP requested 327 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:45:38 +0000,192.168.1.15,PUT,/api/v1/metrics,200,14790,High,Anomaly,0.4889,DDoS Attempt / Flooding,IP requested 308 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:17:45:48 +0000,203.0.113.88,GET,/css/styles.css,200,17848,High,Anomaly,0.4371,DDoS Attempt / Flooding,IP requested 333 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:45:58 +0000,192.168.1.15,POST,/favicon.ico,200,3281,High,Anomaly,0.4524,DDoS Attempt / Flooding,IP requested 309 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:17:46:08 +0000,122.164.48.9,PUT,/contact.html,200,3669,High,Anomaly,0.4735,DDoS Attempt / Flooding,IP requested 348 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:17:46:18 +0000,185.220.101.5,GET,/admin,401,504,High,Anomaly,0.4374,DDoS Attempt / Flooding,IP requested 68 resources in 10 seconds.,United States,Washington,47.75,-120.74
21/May/2026:17:46:28 +0000,81.108.20.11,GET,/css/styles.css,304,671,High,Anomaly,0.4351,DDoS Attempt / Flooding,IP requested 328 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:46:38 +0000,103.22.200.41,GET,/api/ping?host=127.0.0.1;%20whoami,500,679,High,Anomaly,0.5109,DDoS Attempt / Flooding,IP requested 76 resources in 10 seconds.,North Korea,Pyongyang,39.03,125.76
21/May/2026:17:46:48 +0000,192.168.1.15,POST,/products/items,404,398,High,Anomaly,0.4597,DDoS Attempt / Flooding,IP requested 310 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:17:46:58 +0000,81.108.20.11,POST,/about.html,200,9972,High,Anomaly,0.4516,DDoS Attempt / Flooding,IP requested 329 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:47:08 +0000,198.51.100.12,PUT,/contact.html,404,1430,High,Anomaly,0.4904,DDoS Attempt / Flooding,IP requested 87 resources in 10 seconds.,China,Beijing,39.9,116.4
21/May/2026:17:47:18 +0000,82.102.23.45,GET,/cgi-bin/test.sh?cmd=cat%20/etc/hosts,500,1348,High,Anomaly,0.5395,DDoS Attempt / Flooding,IP requested 90 resources in 10 seconds.,Russia,Moscow,55.75,37.61
21/May/2026:17:47:28 +0000,198.51.100.12,GET,/files/download?file=..%2f..%2f..%2fwindows%2fwin.ini,400,519,High,Anomaly,0.592,DDoS Attempt / Flooding,IP requested 88 resources in 10 seconds.,China,Beijing,39.9,116.4
21/May/2026:17:47:38 +0000,82.102.23.45,GET,/.env,404,1331,High,Anomaly,0.4495,DDoS Attempt / Flooding,IP requested 91 resources in 10 seconds.,Russia,Moscow,55.75,37.61
21/May/2026:17:47:48 +0000,91.220.43.12,POST,/favicon.ico,200,1006,High,Anomaly,0.4414,DDoS Attempt / Flooding,IP requested 75 resources in 10 seconds.,Ukraine,Kyiv,50.45,30.52
21/May/2026:17:47:58 +0000,122.164.48.9,POST,/css/styles.css,200,12784,High,Anomaly,0.477,DDoS Attempt / Flooding,IP requested 349 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:17:48:08 +0000,10.0.0.4,GET,/contact.html,200,4961,High,Anomaly,0.4616,DDoS Attempt / Flooding,IP requested 307 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:17:48:18 +0000,192.168.1.15,GET,/contact.html,200,11629,High,Anomaly,0.4668,DDoS Attempt / Flooding,IP requested 311 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:17:48:28 +0000,203.0.113.88,POST,/blog/posts,200,12388,High,Anomaly,0.4855,DDoS Attempt / Flooding,IP requested 334 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:48:38 +0000,192.168.1.15,GET,/products/items,200,19366,High,Anomaly,0.4588,DDoS Attempt / Flooding,IP requested 312 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:17:48:48 +0000,81.108.20.11,PUT,/css/styles.css,404,986,High,Anomaly,0.4623,DDoS Attempt / Flooding,IP requested 330 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:48:58 +0000,190.12.87.54,GET,/api/ping?host=127.0.0.1;%20whoami,500,1027,High,Anomaly,0.4753,DDoS Attempt / Flooding,IP requested 94 resources in 10 seconds.,Brazil,Sao Paulo,-23.55,-46.63
21/May/2026:17:49:08 +0000,122.164.48.9,GET,/about.html,200,24688,High,Anomaly,0.4765,DDoS Attempt / Flooding,IP requested 350 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:17:49:18 +0000,81.108.20.11,GET,/products/items,404,467,High,Anomaly,0.4684,DDoS Attempt / Flooding,IP requested 331 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:49:28 +0000,192.168.1.15,GET,/api/v1/status,200,24945,High,Anomaly,0.4902,DDoS Attempt / Flooding,IP requested 313 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:17:49:38 +0000,122.164.48.9,POST,/blog/posts,404,899,High,Anomaly,0.5015,DDoS Attempt / Flooding,IP requested 351 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:17:49:48 +0000,203.0.113.88,GET,/blog/posts,304,1277,High,Anomaly,0.4819,DDoS Attempt / Flooding,IP requested 335 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:49:58 +0000,91.220.43.12,GET,/static/../../etc/passwd,400,706,High,Anomaly,0.4736,DDoS Attempt / Flooding,IP requested 76 resources in 10 seconds.,Ukraine,Kyiv,50.45,30.52
21/May/2026:17:50:08 +0000,203.0.113.88,PUT,/blog/posts,404,775,High,Anomaly,0.4764,DDoS Attempt / Flooding,IP requested 336 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:50:18 +0000,185.220.101.5,GET,/cgi-bin/test.sh?cmd=cat%20/etc/hosts,500,864,High,Anomaly,0.5254,DDoS Attempt / Flooding,IP requested 69 resources in 10 seconds.,United States,Washington,47.75,-120.74
21/May/2026:17:50:28 +0000,10.0.0.4,GET,/api/v1/metrics,200,18554,High,Anomaly,0.4744,DDoS Attempt / Flooding,IP requested 308 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:17:50:38 +0000,103.22.200.41,GET,/wp-login.php,404,1207,High,Anomaly,0.4621,DDoS Attempt / Flooding,IP requested 77 resources in 10 seconds.,North Korea,Pyongyang,39.03,125.76
21/May/2026:17:50:48 +0000,122.164.48.9,POST,/api/v1/metrics,404,929,High,Anomaly,0.4834,DDoS Attempt / Flooding,IP requested 352 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:17:50:58 +0000,81.108.20.11,GET,/index.html,404,1001,High,Anomaly,0.4507,DDoS Attempt / Flooding,IP requested 332 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:51:08 +0000,81.108.20.11,GET,/contact.html,304,427,High,Anomaly,0.4799,DDoS Attempt / Flooding,IP requested 333 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:51:18 +0000,203.0.113.88,GET,/api/v1/metrics,404,65,High,Anomaly,0.4722,DDoS Attempt / Flooding,IP requested 337 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:51:28 +0000,192.168.1.15,GET,/index.html,304,975,High,Anomaly,0.4663,DDoS Attempt / Flooding,IP requested 314 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:17:51:38 +0000,203.0.113.88,GET,/contact.html,304,214,High,Anomaly,0.484,DDoS Attempt / Flooding,IP requested 338 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:51:48 +0000,10.0.0.4,GET,/images/logo.png,304,256,High,Anomaly,0.468,DDoS Attempt / Flooding,IP requested 309 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:17:51:58 +0000,192.168.1.15,GET,/index.html,200,9874,High,Anomaly,0.4579,DDoS Attempt / Flooding,IP requested 315 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:17:52:08 +0000,185.220.101.5,GET,/cgi-bin/test.sh?cmd=cat%20/etc/hosts,500,815,High,Anomaly,0.543,DDoS Attempt / Flooding,IP requested 70 resources in 10 seconds.,United States,Washington,47.75,-120.74
21/May/2026:17:52:18 +0000,89.248.167.15,GET,/phpmyadmin/index.php,404,1163,High,Anomaly,0.4457,DDoS Attempt / Flooding,IP requested 92 resources in 10 seconds.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:17:52:28 +0000,89.248.167.15,POST,/login?user=admin%27%20OR%201=1--,200,22337,High,Anomaly,0.4486,DDoS Attempt / Flooding,IP requested 93 resources in 10 seconds.,Netherlands,Amsterdam,52.36,4.9
21/May/2026:17:52:38 +0000,10.0.0.4,GET,/favicon.ico,200,14116,High,Anomaly,0.462,DDoS Attempt / Flooding,IP requested 310 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:17:52:48 +0000,185.220.101.5,GET,/js/main.js,200,10607,High,Anomaly,0.4583,DDoS Attempt / Flooding,IP requested 71 resources in 10 seconds.,United States,Washington,47.75,-120.74
21/May/2026:17:52:58 +0000,122.164.48.9,PUT,/contact.html,200,22252,High,Anomaly,0.4842,DDoS Attempt / Flooding,IP requested 353 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:17:53:08 +0000,81.108.20.11,PUT,/blog/posts,404,1267,High,Anomaly,0.4801,DDoS Attempt / Flooding,IP requested 334 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:53:18 +0000,203.0.113.88,GET,/api/v1/status,200,18527,High,Anomaly,0.4604,DDoS Attempt / Flooding,IP requested 339 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:53:28 +0000,185.220.101.5,GET,/phpmyadmin/index.php,404,923,High,Anomaly,0.475,DDoS Attempt / Flooding,IP requested 72 resources in 10 seconds.,United States,Washington,47.75,-120.74
21/May/2026:17:53:38 +0000,103.22.200.41,PUT,/about.html,304,238,High,Anomaly,0.4617,DDoS Attempt / Flooding,IP requested 78 resources in 10 seconds.,North Korea,Pyongyang,39.03,125.76
21/May/2026:17:53:48 +0000,203.0.113.88,PUT,/contact.html,404,621,High,Anomaly,0.4677,DDoS Attempt / Flooding,IP requested 340 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:53:58 +0000,203.0.113.88,GET,/favicon.ico,200,22713,High,Anomaly,0.436,DDoS Attempt / Flooding,IP requested 341 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:54:08 +0000,192.168.1.15,GET,/about.html,200,4010,High,Anomaly,0.4587,DDoS Attempt / Flooding,IP requested 316 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:17:54:18 +0000,91.220.43.12,PUT,/api/v1/status,200,18804,High,Anomaly,0.4651,DDoS Attempt / Flooding,IP requested 77 resources in 10 seconds.,Ukraine,Kyiv,50.45,30.52
21/May/2026:17:54:28 +0000,81.108.20.11,PUT,/js/main.js,200,11218,High,Anomaly,0.4667,DDoS Attempt / Flooding,IP requested 335 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:54:38 +0000,122.164.48.9,PUT,/images/logo.png,200,9951,High,Anomaly,0.4951,DDoS Attempt / Flooding,IP requested 354 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:17:54:48 +0000,81.108.20.11,PUT,/api/v1/metrics,200,12339,High,Anomaly,0.4811,DDoS Attempt / Flooding,IP requested 336 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:54:58 +0000,82.102.23.45,GET,/phpmyadmin/index.php,404,1089,High,Anomaly,0.4652,DDoS Attempt / Flooding,IP requested 92 resources in 10 seconds.,Russia,Moscow,55.75,37.61
21/May/2026:17:55:08 +0000,81.108.20.11,PUT,/css/styles.css,200,296,High,Anomaly,0.4441,DDoS Attempt / Flooding,IP requested 337 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:55:18 +0000,10.0.0.4,GET,/products/items,200,11373,High,Anomaly,0.4564,DDoS Attempt / Flooding,IP requested 311 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:17:55:28 +0000,81.108.20.11,POST,/blog/posts,200,14968,High,Anomaly,0.4799,DDoS Attempt / Flooding,IP requested 338 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:55:38 +0000,203.0.113.88,POST,/api/v1/metrics,200,353,High,Anomaly,0.4872,DDoS Attempt / Flooding,IP requested 342 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:55:48 +0000,122.164.48.9,POST,/favicon.ico,200,18854,High,Anomaly,0.4527,DDoS Attempt / Flooding,IP requested 355 resources in 10 seconds.,India,Chennai,13.08,80.27
21/May/2026:17:55:58 +0000,192.168.1.15,GET,/index.html,200,21653,High,Anomaly,0.4546,DDoS Attempt / Flooding,IP requested 317 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:17:56:08 +0000,203.0.113.88,POST,/about.html,200,22523,High,Anomaly,0.4658,DDoS Attempt / Flooding,IP requested 343 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:56:18 +0000,192.168.1.15,POST,/favicon.ico,304,1057,High,Anomaly,0.4738,DDoS Attempt / Flooding,IP requested 318 resources in 10 seconds.,Local,Localhost,37.77,-122.41
21/May/2026:17:56:28 +0000,10.0.0.4,GET,/css/styles.css,404,1371,High,Anomaly,0.4607,DDoS Attempt / Flooding,IP requested 312 resources in 10 seconds.,Internal,Intranet,37.77,-122.41
21/May/2026:17:56:38 +0000,82.102.23.45,GET,/static/../../etc/passwd,400,1395,High,Anomaly,0.505,DDoS Attempt / Flooding,IP requested 93 resources in 10 seconds.,Russia,Moscow,55.75,37.61
21/May/2026:17:56:48 +0000,81.108.20.11,GET,/products/items,200,21734,High,Anomaly,0.4734,DDoS Attempt / Flooding,IP requested 339 resources in 10 seconds.,United Kingdom,London,51.5,-0.12
21/May/2026:17:56:58 +0000,82.102.23.45,GET,"/api/users?id=1%20UNION%20SELECT%20NULL,username,password%20FROM%20users--",500,1004,High,Anomaly,0.6054,DDoS Attempt / Flooding,IP requested 94 resources in 10 seconds.,Russia,Moscow,55.75,37.61
21/May/2026:17:57:08 +0000,203.0.113.88,POST,/js/main.js,200,1382,High,Anomaly,0.4398,DDoS Attempt / Flooding,IP requested 344 resources in 10 seconds.,Australia,Sydney,-33.86,151.2
21/May/2026:17:57:18 +0000,192.168.1.15,GET,/css/styles.css,404,1292,High,Anomaly,0.4477,DDoS Attempt / Flooding,IP requested 319 resources in 10 seconds.,Local,Localhost,37.77,-122.41
